tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:52420,1768691415.986208,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986241,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.986252,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986269,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986300,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986331,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986362,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.986383,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986394,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986443,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986474,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986505,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.986524,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986535,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986566,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986598,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.986680,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986763,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986796,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986841,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986887,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986918,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.986938,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986964,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986997,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.987028,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.987059,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.987079,52,0,010000!
