tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
192.168.10.6:56210-185.199.110.133:443,1768689676.729888,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.730996,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.731028,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.731129,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.731450,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.731475,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.731555,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.732027,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.733739,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.733767,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.733798,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.733830,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.734012,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.734048,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.735528,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.735563,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.735597,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.735639,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.736380,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.736476,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.737115,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.737153,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.737343,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.737954,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.737985,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.738018,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.738218,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.739917,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.739944,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.739975,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.740004,1452,1400,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.740062,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.740968,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.741073,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.741839,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.741867,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.741896,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.741966,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.753233,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.753256,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.753289,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.753464,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.755725,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.755749,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.755776,1464,1412,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.755803,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.755831,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.755885,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.755995,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.757059,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.757099,1500,1448,010000!
