tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
192.168.10.6:57654-185.199.110.133:443,1768687302.389558,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.389670,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.389740,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.389771,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.389821,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.389860,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.389891,1440,1388,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.389932,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.389980,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391331,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391364,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391421,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391461,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.391499,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391508,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391524,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391564,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.391574,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391591,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391623,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391654,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391711,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.391730,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391739,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391787,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.391822,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.391842,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.391980,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.393941,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.393972,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394001,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394040,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394076,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394099,1428,1376,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.394144,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394153,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394182,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.394213,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394220,1464,1412,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394244,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394275,1476,1424,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394306,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394339,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.394363,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394373,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.394392,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394401,1452,1400,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394434,1488,1436,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.394465,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.394519,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395352,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395391,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395430,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395469,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395501,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.395513,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395539,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395576,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.395635,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.395644,1476,1424,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.395789,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.408083,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.408146,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.408186,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.408230,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.408266,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.408286,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.408306,1428,1376,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.408409,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417146,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417195,1476,1424,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417221,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417249,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417279,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417314,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417346,1440,1388,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.417381,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417391,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417409,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.417461,1464,1412,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.417521,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420366,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420420,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420459,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420482,1452,1400,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420536,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.420547,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420568,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420611,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.420636,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420656,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420700,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420740,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420770,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.420804,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420814,1476,1424,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.420845,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.420908,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421469,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421487,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421544,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421559,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421574,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.421616,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421626,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421648,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421693,1404,1352,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.421754,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421896,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421926,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421961,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.421993,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.422003,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.422026,1440,1388,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.422083,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.422115,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.422144,1464,1412,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.422154,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.422180,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.422281,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423592,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423606,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423668,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423680,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423710,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423739,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.423751,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.423771,1416,1364,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.423852,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425642,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425679,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425718,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425748,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425783,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.425811,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425822,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425840,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425874,1404,1352,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425908,1488,1436,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425942,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.425970,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426000,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426025,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426065,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426084,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426093,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426124,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426155,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426195,1488,1436,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426215,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426239,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426271,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426305,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426337,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426346,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426375,1440,1388,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426386,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426499,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426765,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426793,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.426830,1464,1412,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.426914,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428415,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428448,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428499,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428533,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.428543,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428622,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428667,1428,1376,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.428681,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428720,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428747,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428785,1464,1412,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.428846,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.428882,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.428989,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429028,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429071,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429104,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.429115,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429130,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429165,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429206,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.429254,1476,1424,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.429265,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.429388,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430628,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430661,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430713,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430747,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.430758,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430778,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430808,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.430840,1416,1364,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.430917,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432450,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432480,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432514,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432547,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.432584,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432593,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432610,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432658,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432716,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.432731,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.432750,1392,1340,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.432868,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435020,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435050,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435104,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435148,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435191,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.435203,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435220,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435256,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435290,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.435315,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435324,1392,1340,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.435453,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435710,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435734,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435765,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435821,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435853,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.435879,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435888,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435911,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435947,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.435996,1392,1340,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.436011,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436028,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436077,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436102,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436136,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.436164,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436177,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436211,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436237,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436273,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436303,1392,1340,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.436313,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436352,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.436397,1476,1424,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.436408,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.436550,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438735,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438765,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438796,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438828,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438857,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438890,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.438901,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438924,1416,1364,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438969,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.438999,1476,1424,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439026,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439037,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439057,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439091,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439119,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439149,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439156,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439192,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439202,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439252,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439283,1404,1352,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439293,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439315,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439346,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439389,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439422,1452,1400,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439434,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439452,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439489,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439522,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439553,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439562,1452,1400,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439582,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.439617,1476,1424,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439708,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.439736,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441001,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441029,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441062,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441113,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441146,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.441163,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441188,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441218,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441264,1404,1352,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.441275,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.441409,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441611,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441636,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441698,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441731,1452,1400,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.441746,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441778,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441808,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441840,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.441874,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441884,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441904,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441933,1428,1376,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441967,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.441998,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.442026,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.442034,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.442061,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.442103,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.442134,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.442171,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.442186,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.442204,1404,1352,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.442307,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.443819,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.443846,1476,1424,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.443877,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.443927,1476,1424,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.443987,52,0,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.444087,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444377,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444433,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444464,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444508,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444528,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.444558,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444568,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444591,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444647,1404,1352,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444678,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.444696,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444731,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444763,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.444794,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444800,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.444824,1440,1388,011000!
192.168.10.6:57654-185.199.110.133:443,1768687302.444932,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445649,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445697,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445726,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445756,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445788,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445817,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.445840,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445862,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445894,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445926,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.445946,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445959,1380,1328,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.445997,1488,1436,011000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446029,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446062,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.446069,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446094,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446146,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446189,1500,1448,010000!
192.168.10.6:57654-185.199.110.133:443,1768687302.446216,52,0,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446228,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446265,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446296,1500,1448,010000!
185.199.110.133:443-192.168.10.6:57654,1768687302.446328,1392,1340,011000!
