tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:34036,1768690777.407019,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407049,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407107,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407140,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407175,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407200,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.407210,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407226,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407262,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407286,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407321,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407346,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407372,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.407396,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407401,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407426,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407452,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407505,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.407526,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407532,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407566,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407593,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407618,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407643,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.407661,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407672,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407705,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407731,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407757,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407783,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.407797,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407809,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407846,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407874,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407898,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.407922,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407927,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407953,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.407980,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408006,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.408012,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408034,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408063,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408093,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408123,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.408150,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408155,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.408204,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.408314,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408356,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408383,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408411,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408449,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408476,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408502,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408529,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408556,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408581,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.408598,52,0,010000!
